Country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China","Macedonia, FYR",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe,Other North,Other South,World,
Sint Maarten (Dutch part),0,0,0,0,0,0,27,0,0,705,10,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,16,0,0,108,0,0,0,0,0,0,23,0,0,0,0,0,0,0,509,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"23,421",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,133,0,172,0,0,0,0,994,0,"27,332",
Slovak Republic,0,0,0,0,0,0,0,202,0,6,"6,520","37,959",0,0,0,0,0,26,"1,543",0,0,1,0,20,"3,259",0,259,0,473,0,0,0,0,0,"17,287",0,0,0,0,65,203,10,0,0,0,22,0,626,19,0,160,"289,600","2,312",0,0,12,74,59,0,0,0,182,0,19,0,223,"4,520",0,0,0,0,"40,000",0,847,0,0,0,0,0,0,0,0,0,0,"21,145",263,0,0,0,0,"12,731",0,0,"10,806",0,0,22,0,14,0,0,0,0,0,0,0,24,0,0,0,0,36,26,751,0,37,0,0,0,0,0,127,0,0,0,106,0,0,29,4,48,0,0,0,0,0,"3,489",0,0,2,0,0,0,"3,975",0,0,0,37,0,0,1,0,"1,389",96,0,0,248,"1,833",0,0,9,0,0,0,766,1,0,0,0,0,791,0,0,694,0,"5,846",0,0,0,0,0,0,0,0,"1,571","16,962",0,0,0,0,0,0,0,0,0,467,0,0,0,0,"2,148",0,"95,000","24,145",14,0,1,24,0,0,0,0,0,0,0,0,"612,186",
Slovenia,0,804,0,0,0,0,0,"1,078",0,1,"7,730","22,218",0,0,0,0,0,0,183,0,0,3,0,9,"1,886",0,216,0,117,0,0,0,0,0,"10,815",0,46,0,0,51,0,30,0,0,0,8,0,"47,768",0,0,17,584,385,0,0,4,35,5,0,0,0,45,0,0,0,60,"2,706",0,0,0,0,"31,000",0,478,0,0,0,0,27,0,0,0,0,0,425,38,0,0,0,0,225,0,0,"4,578",0,0,6,0,9,0,0,0,0,0,0,0,7,0,0,0,0,118,0,511,0,256,0,0,0,0,0,45,0,0,0,20,0,0,56,0,"1,390",0,0,0,0,0,320,0,0,0,0,0,0,392,0,0,0,13,0,0,36,0,164,59,0,0,88,350,0,0,0,0,0,0,"13,762",0,0,0,0,328,0,0,0,0,0,"1,249",0,0,0,0,0,0,0,0,"1,252","5,330",0,0,0,0,0,0,0,0,0,217,0,0,0,0,130,0,"1,883","9,510",22,0,0,104,0,0,0,0,0,0,0,0,"171,202",
Solomon Islands,0,0,0,0,0,0,0,0,0,0,"2,430",6,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,711,5,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,1,297,0,0,0,0,0,0,0,0,19,0,15,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,2,0,0,1,0,63,0,297,108,0,0,121,0,0,0,0,0,0,0,0,28,"4,248",
Somalia,0,0,"23,215",0,0,0,0,9,0,0,"8,960","4,482",0,0,"1,075",0,0,0,"5,517",0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,"25,875",0,0,0,0,14,385,0,0,0,0,15,0,0,0,0,13,65,"11,790","102,305",0,4,0,"43,038",1,0,"2,472",5,"475,183",0,0,"10,570","1,911",0,0,0,0,"8,053",0,728,0,0,0,0,5,0,0,0,0,0,663,6,0,0,0,422,"1,391",0,0,"11,663",0,0,75,0,"485,864",0,0,0,0,"3,452",0,0,3,0,0,0,"106,880",0,0,3,0,0,0,54,"2,870",0,0,"1,298",0,0,0,10,0,0,0,0,0,405,0,0,85,0,"26,810",0,"1,177",38,0,0,0,"28,321",0,499,0,3,0,0,8,0,15,1,0,"2,359",6,59,0,0,0,0,0,0,0,64,0,0,0,16,45,0,0,"30,847",0,274,0,0,0,0,0,153,0,92,"60,623","6,245","2,588",0,"3,536",142,0,0,0,0,956,"2,571",0,0,0,"40,404",13,"9,284","103,000","93,020",1,0,0,2,0,0,0,"278,891",0,0,0,0,"2,032,921",
South Africa,0,0,145,0,0,"42,688",46,406,0,24,"181,450","2,523",0,108,0,0,0,0,"3,733",0,0,259,0,17,3,"38,607","1,944",0,260,0,0,0,0,0,"47,152",51,56,0,0,"21,290","1,925",56,0,0,0,57,0,197,0,0,"5,847",548,983,0,0,335,181,267,4,0,122,38,0,20,0,887,"5,258",0,12,0,0,"18,428",0,"6,784",0,0,0,0,"1,215",0,0,0,3,0,370,86,0,0,0,0,"9,661",609,"11,926","5,568",0,0,58,0,763,0,0,"2,075",0,0,0,0,9,0,"2,680",0,661,31,0,49,0,0,0,"8,325","2,889",0,0,217,0,0,890,238,0,0,40,0,0,0,"9,856",0,"7,872",0,"13,918",0,"57,897",3,0,0,0,"1,509",0,0,0,47,0,160,136,838,408,"11,392",0,0,17,240,0,0,0,0,0,0,140,257,227,0,0,121,111,0,0,0,0,"2,799",263,5,10,0,0,0,0,"13,007","2,515","7,749",0,0,"7,698","2,438",0,0,0,0,0,439,0,0,0,0,19,0,"245,000","94,141",42,0,3,72,0,0,0,0,"3,221","18,610",6,104,"934,364",
South Sudan,0,0,395,0,0,0,0,0,0,0,"4,610",339,0,0,"1,759",0,0,0,0,0,0,0,0,0,0,0,20,0,21,0,0,0,0,0,"8,138",0,"2,386","206,427",0,3,0,0,0,"9,329",0,0,0,0,1,0,335,82,380,0,0,7,4,732,0,0,"1,499",0,"417,150",2,0,0,"1,533",0,0,0,0,0,26,312,0,0,0,0,2,0,0,0,0,0,102,0,0,0,0,375,815,0,0,"1,378",0,0,278,0,"91,862",0,0,0,0,"4,888",0,0,0,89,0,0,"1,815",0,0,2,0,0,0,0,0,0,0,12,0,85,0,1,0,0,0,0,0,"2,950",0,0,0,0,"2,491",0,0,0,479,0,0,191,"1,042",0,0,0,0,0,1,35,66,2,0,"3,859",10,138,0,0,0,612,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,"301,885",0,0,5,605,0,0,0,1,0,0,0,0,90,69,0,0,0,"903,199",0,"15,186",0,"25,466",0,0,0,4,0,0,0,"2,650",0,0,0,0,"2,018,258",
Spain,0,0,161,0,"22,411",0,12,"101,726",0,41,"19,140","6,843",0,115,0,0,0,34,"47,366",0,0,128,0,"12,679",0,0,"37,663",0,"6,440",0,0,146,0,0,"12,284",39,0,0,0,"12,100","3,425","7,086",0,0,0,"3,068",0,183,"5,008",20,184,"1,368","5,392",0,0,"10,167","10,888",391,537,"1,406",0,770,0,8,0,"2,774","315,179",98,0,0,18,"163,560",0,"1,159",0,0,0,"1,373","1,153",0,0,"2,752",530,407,"2,214",631,0,0,0,0,"8,336",0,"2,140","31,953",0,"2,348",306,0,139,0,0,0,0,0,0,0,158,0,0,56,742,341,586,"4,241",0,0,0,0,23,0,0,188,0,185,27,"22,646",0,0,308,0,0,"4,200",0,0,318,0,"26,250",150,0,474,0,0,0,"6,583",0,0,0,"3,822",0,"1,041","5,900","1,346","5,166","16,366","1,772",0,"39,492","1,394",0,0,3,0,0,0,156,24,0,0,3,990,526,0,0,"2,406",0,0,35,1,0,0,0,0,0,0,"10,199","68,932",0,0,0,0,0,0,0,0,0,"1,788",0,0,0,87,229,0,"157,000","105,975","16,393",0,1,"75,744",0,0,0,0,0,0,"2,532",0,"1,453,098",
Sri Lanka,0,0,0,0,0,0,0,17,0,1,"117,730",898,0,40,"10,099",0,0,0,"2,115",0,0,237,37,2,0,"1,994",49,"4,166",12,0,0,0,48,0,"153,625",0,0,0,0,10,"6,361",8,0,0,0,44,0,0,5,0,"11,627",214,"6,926",0,0,0,14,210,4,0,0,25,0,11,0,981,"48,591",0,0,0,0,"43,000",32,"1,791",0,0,0,0,1,0,0,0,0,794,77,168,"153,643",0,0,0,579,0,0,"88,656",0,"10,494","12,582",0,234,0,154,"21,653",0,"39,837",0,0,28,"4,025",0,0,375,0,0,13,0,0,0,0,"6,766","8,451",0,23,0,0,"1,131",19,0,0,0,0,0,0,0,0,0,618,"10,250",0,"10,221",0,0,0,0,"9,338","26,268",541,0,9,324,0,28,177,93,27,0,"55,825",0,588,0,0,0,0,"479,391",0,0,604,0,"11,066",0,16,18,0,0,"1,627",0,633,0,0,0,0,0,0,0,17,"7,025","32,635",0,0,0,"7,931",0,0,0,0,0,61,0,0,0,0,63,"114,911","142,000","55,049",2,0,0,2,386,0,0,0,0,0,1,0,"1,728,372",
St. Kitts and Nevis,0,0,0,0,0,0,485,0,0,32,40,2,0,35,0,0,109,0,1,0,0,89,0,0,0,0,36,0,0,0,0,0,0,0,"2,755",0,0,0,0,15,0,13,0,0,0,2,0,0,0,184,0,11,2,0,63,140,3,1,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,22,0,0,0,0,11,0,0,0,3,0,0,0,0,0,2,0,0,6,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,69,0,0,3,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"1,078",1,0,0,0,42,0,0,0,0,44,0,39,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,974","18,798",0,0,0,4,0,"8,326",0,0,0,0,"1,822","1,166","40,612",
St. Lucia,0,0,0,0,0,0,689,0,0,18,60,15,0,81,0,0,"4,456",0,17,0,0,73,0,0,0,0,177,0,0,0,0,0,0,0,"4,987",15,0,0,0,75,0,9,0,0,0,3,0,0,0,1,0,4,12,0,283,385,14,0,0,0,0,0,0,0,0,4,"5,039",0,0,0,0,0,0,0,0,246,0,0,0,0,223,0,0,0,2,0,0,0,0,0,14,0,0,21,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,504,1,0,0,0,0,0,45,0,103,0,0,290,0,0,0,35,54,0,0,0,0,0,0,0,885,0,8,0,0,0,0,0,0,"8,064","23,000",0,0,0,6,0,"3,962",0,0,0,0,"4,037",19,"58,521",
St. Martin (French part),0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
St. Vincent and the Grenadines,0,0,0,0,0,0,936,0,0,113,30,10,0,41,0,0,"4,938",0,4,0,0,59,0,0,0,0,35,0,0,0,0,0,0,0,"13,365",42,0,0,0,6,0,0,0,0,0,3,0,0,4,297,0,2,3,0,126,4,0,0,0,0,0,0,0,3,0,2,41,0,0,0,0,0,0,6,0,568,0,0,29,0,373,0,6,0,5,1,0,0,0,0,14,0,0,46,338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,64,0,0,1,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,171,439,0,0,0,0,0,16,14,0,0,0,0,0,0,0,"6,472",0,0,0,0,0,0,0,0,"6,565","19,897",1,0,0,122,0,600,0,0,0,0,"1,387",29,"57,344",
Sudan,0,0,"3,205",0,0,0,0,8,0,1,"23,610",758,0,0,"14,281",0,0,0,"1,210",0,0,2,0,2,0,0,46,0,56,0,0,0,0,62,"15,992",0,"21,264","344,286",0,5,"1,228",0,0,"5,994",0,11,0,64,1,0,555,69,764,0,0,5,3,"33,459",0,0,209,17,"41,734",1,0,"1,051","3,256",0,0,0,0,0,26,"1,821",0,0,0,0,6,0,0,0,0,0,202,1,0,0,0,"3,867",672,0,"2,183","2,748",0,0,"2,265",0,"29,066",0,0,0,0,"49,611",0,0,0,725,0,0,"14,751",0,0,1,0,0,0,0,80,0,0,293,0,44,0,1,0,0,0,0,0,"1,534",0,0,183,0,"4,683",0,0,0,618,0,0,"3,706","17,724",0,0,3,0,0,0,63,118,2,0,"42,000",8,258,0,0,0,504,"435,810",0,0,0,0,0,0,20,36,0,0,"5,008","563,135",392,0,0,0,0,0,0,0,0,"3,763","1,787",573,0,0,311,0,0,0,0,731,472,0,0,0,"90,652",174,"127,057","30,000","39,346",0,0,0,3,0,0,0,"27,397",0,0,0,0,"2,019,643",
Suriname,0,0,0,0,0,0,46,9,0,"1,345",150,22,0,0,0,0,47,0,"3,403",0,0,4,0,0,0,0,333,0,1,0,0,0,0,0,"1,005",0,0,0,0,5,105,6,0,0,0,20,0,0,0,"1,910",5,7,24,0,19,142,29,0,0,0,0,3,0,0,0,1,"24,753",0,0,0,0,0,0,8,0,0,0,0,0,0,"4,662",0,1,0,14,0,0,0,0,0,42,0,0,49,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,"179,460",0,0,1,0,0,0,39,0,0,0,7,0,5,6,128,0,15,0,0,10,14,0,0,0,0,0,0,0,0,0,0,539,0,1,0,0,0,0,220,0,5,42,0,0,0,0,0,44,131,0,0,0,0,0,0,0,0,0,25,0,0,0,0,8,0,389,"14,555",1,0,0,46,0,0,0,0,0,0,"29,907",0,"263,788",
Swaziland,0,0,0,0,0,0,0,0,0,0,360,28,0,12,0,0,0,0,64,0,0,2,0,0,0,721,0,0,3,0,0,0,0,0,325,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,4,18,0,0,0,3,7,0,0,0,0,0,0,0,13,30,0,0,0,0,0,0,"1,513",0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,49,0,0,39,0,0,3,0,84,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,180,0,85,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,599,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,1,17,0,0,"87,362",0,0,0,0,0,0,0,0,0,0,32,95,0,0,"1,048",0,0,0,0,0,0,89,0,0,0,0,0,0,"1,307",0,0,0,1,3,0,0,0,0,0,0,0,0,"94,196",
Sweden,0,0,167,0,46,0,0,561,0,2,"12,520","3,000",0,30,0,0,0,338,"3,328",0,0,40,24,304,21,518,777,0,345,0,0,0,0,0,"8,282",0,13,0,0,"1,559","2,566",194,0,0,0,257,0,611,13,0,"1,074","1,206","13,614",0,0,511,511,332,35,0,0,774,0,109,0,"31,994","10,216",0,0,0,0,"12,000",0,"5,320",87,0,0,48,2,0,0,0,31,0,"1,669","1,962",0,0,0,0,"2,008",0,"1,590","6,011",0,"1,970",90,0,317,0,0,0,0,0,0,0,229,0,0,223,764,26,238,"2,185",0,0,0,0,0,37,0,582,0,0,0,441,0,0,317,0,129,0,0,0,92,0,"4,709",0,"1,439",34,0,0,0,"49,122",0,0,0,218,0,33,330,624,"1,401",831,0,0,251,475,0,0,2,0,0,0,"1,182",6,0,0,0,291,973,0,0,397,0,"17,275",231,0,0,0,0,0,0,0,0,"9,391",0,0,0,"6,438",0,0,0,0,0,"7,899",0,0,0,30,94,0,"26,000","48,294",279,125,8,115,0,0,0,0,0,0,2,2,"312,761",
Switzerland,0,0,208,0,75,0,0,"1,995",0,13,"15,280","14,611",0,319,0,0,0,28,"5,156",0,0,123,25,685,39,0,"3,657",0,437,0,0,13,0,0,"23,822",106,157,0,0,"1,283","1,348",725,0,0,0,"1,073",0,"2,929",27,0,445,"1,095","1,507",0,0,"2,959","2,861","1,285",59,0,0,93,0,11,0,"1,048","96,715",144,0,0,14,"48,880",227,"3,630",0,0,0,160,16,0,0,800,61,737,"2,923",173,0,0,0,0,"1,049",0,"4,180","192,793",0,"1,187",200,0,441,0,0,0,0,0,0,0,73,0,0,29,952,"13,339",42,564,0,0,156,0,88,123,0,129,0,30,105,"1,333",0,0,973,19,182,0,0,0,396,0,"7,025",0,"3,269",87,0,0,0,"2,242",0,0,0,378,0,285,908,"1,065","1,088","16,717",0,0,208,580,0,0,0,0,0,0,"2,836",13,0,0,0,727,"3,997",0,0,"3,244",0,"60,095",291,2,0,0,0,0,0,0,"3,584",0,0,53,0,"6,408",0,0,0,0,0,"15,355",0,0,0,0,61,0,"16,000","38,144",260,0,1,671,0,0,0,0,0,0,220,0,"644,174",
Syrian Arab Republic,0,0,"6,165",0,0,0,249,"1,337","13,937",3,"15,600","33,569",0,0,"5,614",0,0,82,"21,717",0,0,1,0,2,4,0,"2,526",0,"2,055",0,0,0,0,0,"25,677",0,0,0,0,379,751,145,0,0,0,73,0,175,39,0,"3,835","1,214","24,143",0,16,106,96,"174,813",0,0,0,22,0,3,0,"1,961","17,069",0,28,0,375,"637,845",81,"7,500",0,0,0,81,20,0,0,0,3,0,"1,869",59,0,"2,315",0,"257,096",288,0,"7,110","6,232",0,0,"724,847",0,660,0,0,0,0,"142,000",0,0,18,"1,209,286",0,0,"28,383",0,23,1,0,0,0,0,55,0,0,329,0,301,0,204,0,0,21,0,0,"2,098",0,0,0,0,"38,524",0,0,9,0,0,0,"9,720",0,0,0,273,0,44,13,63,631,27,20,"12,320","7,479","3,267",0,0,0,0,"745,580",0,145,1,0,0,0,255,94,0,0,192,0,"7,346",73,2,28,0,0,0,0,0,"98,216","11,381",0,0,0,0,0,0,0,0,"1,252","3,271,533",0,0,0,0,"3,757","50,463","10,035","96,694",66,125,0,"15,875",109,0,"4,691","2,977",0,0,445,0,"7,776,231",
Tajikistan,"24,658",0,151,0,0,0,0,0,0,0,140,577,"3,456",0,0,0,0,"5,712",60,0,0,0,0,1,0,0,8,0,205,0,0,0,0,0,"1,232",0,0,0,0,3,550,1,0,0,0,5,0,0,0,0,11,319,33,0,0,0,0,282,0,0,0,215,0,0,0,51,247,0,0,0,"2,064","29,081",0,95,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,46,0,"1,919",211,0,0,9,"37,614",17,0,0,0,0,0,"2,449",0,676,0,0,0,693,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,677",0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,106,0,0,0,0,0,0,3,0,63,21,0,0,2,"466,837",0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,84,0,0,0,0,0,0,0,0,304,215,0,0,0,0,0,0,0,0,0,395,"2,417",0,0,0,"30,954",0,372,"4,725",0,"15,631",0,0,0,0,0,0,0,0,0,0,"638,249",
Tanzania,0,0,0,0,0,0,0,10,0,1,"4,300",205,0,0,0,0,0,0,661,0,0,19,0,5,0,"3,073",107,0,19,0,"28,951",0,0,0,"22,900",21,0,0,0,11,498,8,145,0,0,15,0,0,2,0,171,40,738,0,0,4,0,137,0,0,529,4,0,8,0,541,653,0,0,0,0,"1,372",13,387,0,0,0,0,1,0,0,0,0,0,62,27,0,0,0,0,272,0,0,"1,655",0,0,1,0,"39,721",0,0,0,0,0,0,0,0,0,87,0,269,0,0,0,0,0,0,"9,682",248,0,0,5,0,0,0,19,0,0,0,0,0,0,"8,476",0,"1,018",0,"1,449",0,0,9,0,0,0,932,0,0,0,3,29,0,8,0,74,71,0,0,0,217,"45,373",0,0,0,0,0,0,20,0,0,0,1,5,0,0,"15,823",0,363,0,2,0,0,0,1,0,0,"1,700",874,0,0,0,0,0,0,0,0,0,331,0,0,0,"35,789",17,0,"37,000","49,434",1,0,0,4,0,0,0,0,"6,208",0,1,0,"322,830",
Thailand,0,0,634,0,0,0,0,158,0,1,"72,250","5,849",0,5,"1,189","10,799",0,0,"9,072",0,0,38,66,9,0,0,563,"25,451",26,0,0,0,"31,791",0,"15,532",71,0,0,0,45,"23,357",8,0,0,0,55,0,0,0,0,308,"1,454","10,910",0,0,0,11,"1,173",2,0,0,43,0,211,0,"9,742","18,426",0,0,0,0,"61,000",0,390,157,0,0,0,49,0,0,0,0,"19,492",943,"1,232",0,"23,045",0,0,"1,804",0,0,"10,117",0,"47,047",103,0,38,0,568,"34,372",0,"4,092",0,"3,428",20,0,0,0,"2,913",87,26,184,991,0,0,0,"93,635",311,0,134,0,0,0,100,0,0,0,0,0,0,0,0,67,0,"14,192",0,"8,236",1,0,0,0,"18,940",0,0,0,148,0,0,27,350,105,281,24,"2,336",3,217,0,0,0,0,0,0,0,241,0,"19,873",0,80,301,0,0,"1,444",0,"2,291",277,1,0,0,0,0,0,0,"38,792","19,782",0,0,0,0,161,0,0,0,0,218,0,0,0,0,8,"12,227","41,353","253,585",17,0,0,71,"12,077",0,0,0,0,0,0,0,"993,253",
Timor-Leste,0,0,0,0,0,0,0,0,0,0,"10,540",38,0,0,0,0,0,0,8,0,0,0,0,0,0,0,60,0,0,0,0,8,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,045",0,0,5,0,0,109,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,145,0,"1,776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,"1,646",0,0,0,0,3,300,0,0,0,0,0,0,0,"38,235",
Togo,0,0,0,0,0,0,0,4,0,0,360,210,0,0,0,0,0,0,"5,868",0,"49,664",0,0,1,0,0,11,0,0,"15,882",0,0,0,10,"2,778",0,286,0,0,24,191,6,0,0,"2,473",2,"56,592",0,0,0,0,29,143,0,0,17,3,7,0,0,0,2,0,3,0,81,"24,123",0,"21,927",0,0,"14,298","142,688",13,0,0,0,0,932,0,0,0,0,0,14,6,0,0,0,0,315,0,0,"5,261",0,0,1,0,236,0,0,0,0,0,0,0,0,0,0,383,0,0,0,20,0,0,0,0,0,0,"6,991",0,0,253,0,47,0,0,19,0,0,0,0,0,0,0,"1,148",0,0,0,"11,336","152,128",0,112,0,0,0,1,0,0,3,0,14,78,0,0,0,18,0,0,0,69,0,"1,627",0,0,37,0,0,3,5,0,0,0,0,502,0,0,0,0,0,0,0,0,363,"1,983",0,0,0,3,0,0,0,0,0,4,0,0,0,3,10,0,"1,428","1,411",0,0,0,0,0,0,0,0,0,0,0,0,"524,460",
Tonga,0,0,0,"1,827",0,0,0,3,0,1,"12,440",6,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,103,0,0,0,0,342,0,0,0,0,0,2,0,0,0,0,0,6,16,0,0,20,0,0,0,0,0,1,0,0,"1,347",2,96,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,1,1,0,0,0,0,13,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,"23,911",0,0,0,0,5,0,0,0,2,28,0,1,0,0,0,0,0,0,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,"20,515",0,0,29,0,0,0,0,0,0,0,0,119,"62,226",
